harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-24.103431145017254,-26.89142167745795,-35.12335385933038,-39.85792742250624,-42.50041013863766,-43.8548217153178,-54.76327093096219,-58.66162517824419,-74.64222348888897,-72.84369532955203,-65.40862928496782,-70.10188790017847,-65.13101561389989,-65.30098580024895,-63.89856970503769,-66.05063934463257,-71.97228366082827,,-70.6514073073295,-75.64285344694875,-78.15086524315659,-86.64377998132468,,,
-31.671632179115655,-52.324130908868895,-35.733672954253926,-46.282547746066676,-59.39288365346438,-55.835249504598345,-55.538136718034636,-62.826260760674685,-60.0267418839714,-57.24387646740807,-68.4016274590031,-69.21336768517892,-70.4294569343762,-72.19842295374342,-88.31563025622032,-79.07998604564376,-86.32276120954457,-81.27838324121687,-81.73627612452482,,-86.05928381064702,,,,
-45.29390229085104,-40.02512324934995,-48.785416078368,-49.942618405798314,-51.60693654802915,-68.96775117951482,-51.97710021814808,-61.80607500250315,-61.56908511249145,-71.03109349705642,-69.17597494132033,-60.34667415254355,-69.97870135061575,-65.42407712946269,-68.9580813671633,-76.68280204630004,-81.21747014462572,-76.50567499110369,-80.46880184915746,-88.01449843929824,-88.45384805825006,-74.10263036775612,-85.92839798274937,-80.63553051467092,-80.63553051467092
-30.293247479359483,-37.05325658635819,-20.913115964547313,-27.737886286490916,-37.08682382907249,-38.64092498264731,-52.17936514192163,-82.33601355435073,-78.84465960841685,,,,,,,,,,,,,,,,
-16.89259556244928,-33.10761962573191,-33.036536928746536,-44.42918766765398,-43.87263120326769,-51.72578469675446,-48.757636176673834,-38.112680130016585,-50.07691884146326,-63.46153822583544,-49.96236936591002,-49.802407781774896,-54.05724888034388,-58.90289369279396,-58.61584221079919,-57.942875039004996,-60.669504998970396,-62.7287678326231,-79.21703638322293,-69.77853466458168,-65.2342796869475,-68.76102004057782,-72.75546262845488,-74.4591748207705,-77.3262682713972
-25.037823249702555,-46.9006287354395,-47.62547924057152,-30.33593586671366,-47.21774633814761,-66.31859324372276,-53.42552751078915,-50.92663097677818,-70.93507466438795,-69.602899068715,-73.47718120146003,-74.46276809651519,-75.23362322472558,-77.73566859489435,-82.8127167655955,-82.31116138182749,-77.87718149546545,-83.34745437503855,-87.4830795058833,,-84.83050131606987,,-86.4562055146435,-85.78225841040343,
-42.46034187358287,-53.70084508854325,-66.8618619104582,-58.30095251623914,-55.67335213482903,-68.19867361228317,-64.18192149110159,-70.34670414406652,-72.37423161179274,-86.80588210655205,-88.59275953361184,-89.38627198367736,,-87.40238208449917,-85.25814736550461,,,,,,,,,,
-57.891176474902885,-48.40121210913464,-61.094325946455065,-51.0166116168906,-51.46455443062128,-59.41103577963836,-54.77959106853882,-71.01269340392037,-62.223469352826484,-68.14855006917836,-63.77434601568496,-72.003103291351,-68.58488907123198,-75.5028472290965,-85.46086116959057,-77.80273498987913,-88.21665770814774,-82.31325877947069,,-86.01767143574551,-86.99660557923124,-85.77610566968211,,,
-15.220412514646473,-21.354117464662774,-32.73661638345421,-25.29925302981061,-32.96166038370291,-28.002468286901887,-43.13409944566715,-50.474908655489955,-59.764668038000956,-34.54383297443552,-40.46041323090642,-51.99397130721366,-55.86505627146491,-49.05566161733087,-57.212988209674776,-57.212988209674776,,,,,,,,,
-16.505190840433894,-41.065207405418,-33.77278227459089,-35.74163261451496,-33.848862164913434,-45.74205240856685,-62.72019506046176,-47.79626822548617,-57.19772589042568,-66.65834261972091,-54.64436333642466,-51.13550320214822,-52.692545173003175,-71.67373882549198,-62.63395338603651,-58.19902889347306,-62.858250500520256,-60.22673629128016,-71.88217085486556,-80.64424817738362,-83.96121043200263,-70.45157263640499,-64.38834155423105,-76.62785125272774,-78.53144244978698
-36.63642412525834,-43.138029810069845,-45.65344614052686,-39.31270044363311,-46.63663224456601,-60.85926564145881,-53.70913982253054,-60.51665286520696,-56.85001247246048,-68.16954683462535,-67.61654717286767,-65.95560082478909,-75.02021095847549,-73.07808306834764,-84.21693125043942,-84.35509479713248,-83.52424854339914,-88.10699965287198,,,,,,,
-39.75574165648171,-39.34770009412182,-41.35963875866359,-47.317148167077065,-64.82111414751428,-49.55888784206398,-63.463371509720034,-55.53625027621828,-70.90591103001583,-63.882453016460474,-62.56306993654305,-73.66308786054012,-74.15424677357075,-76.70068065646824,-77.43288584489646,-74.43021815566243,-73.85416734108941,-69.34756659544817,-84.50993144555602,-80.20994442826674,-79.36828904491891,-80.39305744635013,-83.7431054862601,-77.3240180537112,-77.06185076548653
-24.38855798750664,-38.68808153483017,-28.180228270238207,-34.72959302328982,-33.90762559030272,-49.70917323616909,-41.32347968164326,-42.357065094162365,-48.926911634530406,-55.396162432981086,-44.92376503994846,-57.65950587631899,-64.87194137502416,-52.747251723625055,-63.823140686837874,-58.82488799853295,-63.77753375977139,-63.24548956044245,-83.59609771661009,-67.05515371504362,-69.45812015271515,-68.73124293832035,-68.16027764428,-68.6682313238257,-76.73837261665055
-39.52110601797109,-47.67457647302688,-42.09066250656024,-49.88013859172075,-48.982734969565364,-42.689816608278,-46.804050434289344,-51.620487453674805,-60.558182424970624,-54.64615164049067,-67.74679690836986,-64.22897347109425,-72.97744027120243,-67.84635843031224,-86.02878396846337,-66.71905672917394,-74.49609296077382,-75.51332318983575,-77.33319033394636,-76.04363926744794,-79.39619242835371,-78.91187520879717,-88.03922010116425,,
-28.64418891706624,-57.22863878251663,-48.888273380976706,-45.03475679452301,-61.07930108298703,-55.97276288940144,-49.75622476521789,-59.85107891932884,-73.92876869916715,-60.606363799501544,-71.46915817240115,-65.22638432367417,-67.01624221908041,-83.60370996447486,,-78.58597939909637,-81.73310268624226,-87.05441517778655,-87.72165417378704,-89.51485437409016,-81.30131676871021,-84.32237444267533,-86.5579584343012,,
-43.284812397035374,-33.9223759537424,-50.60279372751762,-47.58650436717137,-50.71064744491421,-54.99467579825293,-51.430667451859364,-46.2931694119114,-60.75223695551825,-39.125262277050105,-62.53298142205308,-43.95706590667794,-66.15123805691135,-52.11227005055468,-74.85712717617538,-53.821160763002254,-81.16525635570788,-62.80385661826343,-79.20385635906021,-73.32126715901737,-81.13061208521462,-72.07010721970894,-79.3201185791944,-73.74832233733655,-83.55968729681754
-46.88971833797894,-53.10814673398298,-43.012632660186846,-51.657915636354666,-64.81528754460513,-53.92905988430421,-65.62123714786863,-65.79808432935953,-67.68901927314859,-74.9149020451881,-74.96294513450378,-74.3745231116742,-70.5339396057209,-81.84792432662267,-77.24483820946921,-76.50323193886763,-77.8551066036643,-84.56011980773711,-83.15707030039809,-86.38439727649988,,,,,
-17.35253496476111,-30.61628529767887,-42.279619680453244,-43.65773498644556,-41.97565119032115,-42.17237574393412,-47.56175653281919,-44.65651625774427,-46.40376952805651,-49.500561187646326,-62.48507619461461,-52.940055616129264,-61.319944798739634,-76.53193857908123,-80.32077540728936,-74.56657644603958,-87.47621394838626,,,,,,,-87.13543335866328,
-38.57843776642334,-37.932775768611016,-45.05455284464221,-42.664669714001874,-50.464540402267616,-48.099157221261954,-49.79061809141237,-59.956193279295846,-59.55482701398848,-59.154115007334426,-57.40364351706583,-54.754485376856145,-63.59031499988634,-58.889230905187,-59.38296173348922,-62.270814883923755,-61.52008089749384,-69.1538951684347,-72.58971289627685,-80.27925944957744,-74.4396799296617,-77.45908704005873,-70.2534311214278,-75.26722424154366,-77.43170701508734
-27.87973982237433,-49.42081586955579,-35.82608372411648,-39.81428821358946,-47.49822941007705,-45.702332878839535,-49.794238002479325,-57.72573575202009,-53.243296460291866,-60.81372537137977,-56.80760767506496,-68.16697770906028,-61.24849344931222,-64.6907134589262,-67.02260429554596,-63.12959495370131,-67.38170109200564,-67.48844877094741,-80.33621510922204,-74.04712148166726,-82.5177371480837,-84.37783260704417,-80.95274158525051,-88.88974034890289,-84.34599200584373
-24.126828188938095,-27.87127494907282,-40.28507621508792,-44.37972101362526,-45.737313313287046,-47.35881067284682,-46.18372905427613,-58.74995537460481,-56.68069691776292,-57.0641265886808,-65.36769412112439,-59.24106539691813,-58.39239990165085,-80.80178065478755,-81.23901733481782,,,,,,,,,,
-14.31795389652384,-31.43930650213489,-22.757512563704502,-32.6996366800006,-35.06974475742624,-42.11965966856562,-40.87321968882679,-37.403577829373766,-58.485276001114514,-46.54870340599383,-57.83023915579636,-46.08343156958479,-52.47942068640075,-69.39055655007547,-57.516807305038384,-52.80139890156251,-52.71888478546901,-61.68555942274488,-62.025170312955865,-70.85968955567147,-62.64477665221202,-77.08474770973989,-67.4364287635581,-68.80108742937749,-83.74050413061786
-30.18976123285745,-35.184060056769695,-34.58260709087285,-40.513597340557425,-35.01888467660935,-62.20065626117377,-46.9879196604941,-57.0993991548423,-47.61760787431206,-64.72514745106676,-79.02224451847248,-67.77248933463,-70.45441481639044,-69.97463677552052,-83.33554598775197,-75.08599800781451,-79.44481476681932,-75.70041077250096,-84.62851586280493,-83.12481833900871,-79.21379533910631,-80.21131946057712,-75.65091477527332,,
-29.146474460967692,-33.46866053622445,-51.31367220223061,-34.06535459147197,-44.50639728757179,-49.70734892491449,-51.69154192788757,-53.81065804003281,-48.99099382076037,-51.05751966578483,-59.506599236690434,-57.19842374323144,-61.975942887710325,-57.712656648267,-50.79911259482795,-57.6772878909101,-71.96749943984516,-82.00887357560921,-84.32403225400294,-80.65140772677249,-78.7325410285415,-76.97674835984513,-74.58714504141079,-72.73707151391862,-68.7116635951357
-28.74573790760476,-36.71810322270954,-37.141429993957715,-44.74504395222644,-45.07935202672628,-42.35772529562207,-52.51833696356987,-45.66465057171251,-52.420909669964004,-50.68441575974514,-50.5069089557284,-54.08116750982414,-59.08481532053999,-59.32717360900241,-56.47939518941723,-57.957767720098076,-57.02569605260269,-59.86283506678349,-60.723019486678254,-67.27315776790522,-77.16849245936051,-65.7156511973299,-64.82349615371454,-78.29912415181643,-89.65444219630288
-29.35578466552834,-40.46549810571644,-32.204395360939785,-29.291288093215716,-41.94869793850209,-47.583906143154564,-61.65339586510405,-53.408729053145876,-53.94258794185007,-52.841145773779054,-62.653429461043565,-45.113583209313575,-66.29927281780493,-68.0031272421032,-77.25137939087693,-55.81596650775347,-82.86751660368675,-72.74680361898764,-78.98517499917337,-54.84130609416378,-74.40067223666048,-77.23003440188782,-82.32505831550979,-72.8590270410585,
-30.742828819221543,-44.94983254448844,-40.083933071774304,-39.15878036438226,-64.98758554396541,-51.61393386429036,-58.49186006292844,-62.15532768349054,-60.19563664155505,-72.7589768617936,-75.13075428476019,-64.10751019504616,-71.98244107972866,-77.2173106265538,-87.04618590000148,-70.23032834508027,-82.7903932575081,,,,,,,,
-43.95616864660528,-38.67526330835348,-45.31738032433788,-49.15507208384701,-64.94276082751519,-45.41336456490249,-56.51534530695939,-46.0815519539932,-62.8917322641595,-53.81350816673293,-70.1731651784108,-48.19687777577375,-49.24658367451331,-63.008144880130175,-69.89142313888009,-64.28583563903435,-63.45600913812471,-71.8659440152023,-62.97546904613261,-67.8236698666176,-78.88671220173696,-83.32927648914513,-74.05519079757225,-82.79170749505539,-78.74149688689137
-23.639044080466956,-41.07058383495965,-38.11213528171668,-50.79383546148563,-57.35369950648182,-49.23655337083856,-42.51132666269684,-50.530929586265806,-48.828051467794296,-53.69769538063675,-54.84308411231091,-45.825853022236764,-36.418295024281306,-49.071352590935156,-58.24943915886336,-50.02090533035423,-58.12870361994227,-61.75091844926478,-65.60442098784924,-61.985822626601674,-62.35586294013091,-66.45696873739988,-68.2679478499463,-75.79463891295887,-76.7914088651206
-33.59611495044816,-33.96192222721496,-30.201492510257165,-39.746942846429924,-43.739478275289486,-36.73395970580997,-59.07098495644281,-61.75297243025893,-69.32419729732062,-64.2583296633773,-71.93966940901313,-53.8188142314075,-65.53356760905919,-66.77049163996544,-68.64727633526185,-71.41488713831558,-79.4157786045044,-72.38837294769516,-66.80393923120526,-70.52134451352788,-73.78067332349535,-76.8128641467309,-87.41643099703498,-85.2569038027689,-77.9460273236308
-28.659471323999558,-29.224605755918887,-25.003594787661903,-39.52905501931665,-33.29310370550399,-32.933322052625314,-28.88161594221341,-52.06139344877164,-64.42926919865324,-32.63630982706282,-41.993686965297094,-47.8705981404311,-57.28700671386331,-66.73369676956646,-58.17982543524787,-61.55761985292797,-54.58467492987534,-58.21414992014913,-63.64460526935809,-57.412129595139916,-79.17063838570654,-64.35511082706404,-71.2706625901002,-72.18425731798492,-67.40478402499365
-42.71574827184179,-43.99137977580549,-56.62885041282475,-46.87883346267128,-50.10274730933438,-64.0195553271902,-71.60520824974198,-83.02700231636958,-81.743578314932,,-75.29671538585957,-88.87949068324124,,,,,,,,,,,,,
-24.755564852870076,-27.2131438997229,-29.445765765211757,-33.44709045658834,-43.53010618062374,-47.309263489748076,-50.67835808620831,-52.73117643831992,-44.18504922184374,-47.05451472442807,-38.75953671809312,-49.99798887304588,-52.8277793359856,-49.181399025576646,-53.35884474026786,-39.2613025340541,-33.95185518392839,-44.60832664585665,-43.414147606988585,-56.78573713700133,-65.09770546052482,-46.95766256529136,-59.92528226390439,-63.518641371090425,-72.50630942991124
-53.15230671746377,-59.20106939249623,-57.379566316841746,-49.569759091568926,-51.889320669618016,-47.10163698932352,-50.18979844119775,-46.63647212035128,-59.69039404702828,-55.10487488685346,-69.52989525805098,-64.59582333315747,-61.24307408031316,-66.28572744625568,-64.93884852815319,-67.09051542862056,-69.68586561689045,-73.7662830375391,-87.19715315684188,-70.14443407487967,-73.5653706105959,-72.2839778064027,-78.09004165679428,-85.83556714986197,-73.99890074160872
-50.57599032739278,-56.5641748812336,-49.23362537888511,-54.33980055120892,-64.00225839343169,-63.5289688663057,-64.39709214896104,-64.58604103078908,-65.49213802646453,-86.03101789633249,-81.94084009707994,-81.0469596326719,-88.36531790325988,-85.1747925083984,,-81.05887922323207,-82.43878397246411,-82.45203310441063,-88.05551481906565,,,-88.05551481906565,,,
-28.846068869119453,-29.00849364450239,-27.64499364932866,-40.51933255011008,-40.498738051201585,-40.224473116663575,-35.381170462415845,-46.41576691531807,-42.75407804767698,-46.63476120606661,-47.18749496633488,-65.38133721652149,-41.4109190863358,-51.887232269687644,-55.72876292095011,-49.484730112971256,-58.64310815692867,-64.10211085816562,-57.43689609515862,-63.27231242268312,-56.873343736922834,-57.350010638757375,-60.12093913622282,-71.05688308110243,-79.48459896383088
-26.00081485944463,-25.48356449744544,-25.620840706284802,-40.858387168046505,-39.220344779808165,-44.61269925454038,-30.545422604167868,-60.378367455340204,-39.504596229131494,-43.80196012666318,-50.50789728678513,-64.99527739984845,-48.94482835956434,-47.30034855830759,-54.023664974364365,-64.47836157868201,-59.636511544784746,-50.406957730513795,-67.00586484036704,-60.33472640529696,-67.32960050169963,-61.944519410048045,-59.0882233174276,-70.22269668154208,-63.46995225685312
-32.08625918670617,-25.700015783871503,-36.86940761582619,-41.135872008677765,-42.67170669245372,-38.62293211981894,-52.78847667816087,-47.71244205883378,-51.33518239806224,-43.74122106699302,-46.068376652001994,-51.500805010726914,-54.263630675780405,-57.07971348942561,-61.75977233427914,-52.47105902316713,-67.28988780082585,-68.61116919660031,-79.46715747915883,-75.49241982161055,,,,,
-43.52655502757241,-50.63893190919628,-47.305564288691926,-47.73855359784924,-56.41878195839262,-66.44363458319764,-63.01078675372107,-61.254083822018245,-68.87887443193677,-73.5080279493309,-84.05111699613022,-72.44022671377164,-84.31083258527752,-84.77589933022,-85.38814110954776,-89.34645857494765,-81.3914376669996,-86.12416650949758,-85.55580472364922,,,,,,
-43.58682252855962,-27.154791309510323,-37.299257326362095,-36.54866844076696,-34.20224377443824,-42.275982183221494,-50.09245432481421,-43.435929333198054,-49.62460501042795,-44.57333791295809,-49.7011274526498,-55.714773624281676,-51.823245864807824,-68.10121766868032,-58.08810239733627,-66.80800601480988,-80.34568026840996,-81.3195531654263,,-73.5323494187355,-73.5323494187355,,,,-88.43587659599432
